30, 6, 18, 28, 2, 27
24, 5, 44, 9, 20, 34
5, 28, 21, 30, 32, 34
2, 25, 3, 8, 33, 39
38, 27, 1, 22, 5, 24
8, 6, 25, 29, 18, 10
20, 6, 4, 45, 18, 1
2, 29, 11, 12, 44, 37
24, 5, 9, 23, 15, 37
22, 30, 15, 13, 21, 26
5, 6, 7, 40, 39, 15
21, 18, 14, 36, 35, 25
25, 23, 12, 27, 43, 44
30, 3, 41, 45, 5, 38
42, 20, 38, 9, 17, 19
38, 28, 21, 35, 45, 6
24, 29, 39, 44, 11, 13
25, 24, 26, 1, 18, 34
22, 31, 3, 37, 4, 24
21, 18, 19, 30, 25, 14
27, 21, 11, 16, 45, 7
29, 4, 28, 14, 31, 25
39, 45, 15, 4, 37, 41
24, 16, 30, 25, 22, 5
33, 43, 3, 8, 5, 24
36, 20, 4, 32, 15, 2
15, 5, 1, 39, 35, 34
36, 19, 39, 11, 43, 17
16, 30, 25, 7, 12, 3
15, 8, 1, 10, 14, 7
2, 21, 37, 36, 5, 16
11, 38, 12, 17, 35, 18
7, 11, 25, 27, 30, 39
44, 38, 45, 16, 40, 2
24, 36, 34, 9, 22, 5
39, 32, 13, 36, 34, 19
42, 5, 32, 18, 35, 2
12, 41, 43, 44, 8, 19
42, 29, 9, 24, 12, 25
35, 23, 29, 1, 18, 16
38, 45, 36, 14, 41, 22
14, 30, 9, 31, 28, 26
31, 42, 1, 36, 20, 12
8, 5, 23, 42, 20, 14
11, 22, 33, 10, 35, 1
15, 25, 40, 24, 27, 6
43, 8, 42, 6, 37, 22
39, 12, 45, 29, 10, 2
13, 35, 36, 43, 38, 18
16, 31, 34, 32, 28, 7
22, 37, 36, 39, 31, 30
35, 20, 40, 44, 33, 4
14, 30, 32, 44, 42, 9
23, 8, 39, 4, 14, 6
15, 9, 26, 1, 42, 39
6, 16, 26, 39, 29, 2
32, 22, 44, 11, 29, 33
19, 43, 1, 6, 11, 27
37, 29, 31, 1, 6, 13
44, 21, 40, 18, 43, 20
25, 44, 37, 8, 26, 39
42, 7, 11, 44, 33, 24
25, 27, 7, 28, 13, 42
29, 18, 27, 11, 31, 28
43, 24, 35, 42, 26, 18
44, 6, 25, 10, 37, 39
21, 1, 20, 23, 4, 16
19, 8, 2, 9, 40, 4
18, 25, 7, 32, 14, 24
14, 45, 3, 23, 31, 13
38, 18, 1, 7, 22, 42
39, 6, 20, 9, 24, 40
15, 30, 3, 16, 43, 6
25, 45, 17, 34, 9, 28
28, 31, 1, 22, 26, 45
5, 27, 38, 7, 6, 1
31, 32, 26, 9, 39, 38
43, 24, 26, 10, 34, 15
6, 21, 11, 35, 9, 38
9, 14, 23, 44, 18, 28
19, 9, 36, 33, 21, 12
3, 13, 45, 9, 34, 37
22, 26, 40, 32, 2, 37
33, 36, 5, 27, 8, 19
36, 19, 22, 5, 6, 44
32, 22, 11, 26, 36, 27
35, 16, 23, 8, 22, 37
15, 28, 10, 45, 24, 36
18, 16, 23, 5, 45, 40
23, 40, 43, 29, 10, 17
7, 31, 37, 18, 36, 30
41, 10, 39, 16, 42, 22
39, 40, 14, 35, 4, 21
35, 14, 23, 29, 21, 28
34, 7, 25, 2, 4, 40
17, 26, 27, 45, 36, 5
15, 43, 26, 9, 34, 27
15, 33, 11, 44, 30, 19
9, 41, 23, 1, 11, 31
30, 39, 13, 28, 11, 43
25, 3, 8, 20, 36, 7
2, 40, 25, 43, 13, 39
19, 42, 8, 6, 12, 33
23, 6, 35, 8, 21, 27
24, 17, 43, 39, 15, 35
31, 16, 24, 7, 8, 11
43, 45, 16, 19, 38, 41
6, 5, 7, 3, 13, 31
19, 28, 16, 18, 12, 22
25, 4, 28, 23, 19, 21
45, 6, 8, 17, 34, 22
45, 33, 37, 30, 26, 41
14, 11, 35, 44, 42, 5
27, 12, 4, 14, 5, 19
42, 29, 6, 22, 18, 26
23, 28, 29, 39, 32, 42
27, 6, 33, 8, 14, 36
23, 11, 20, 4, 44, 41
3, 13, 23, 41, 21, 14
3, 36, 18, 14, 6, 13
15, 26, 17, 44, 45, 24
23, 10, 34, 9, 17, 11
29, 36, 8, 33, 42, 9
9, 38, 20, 34, 2, 14
45, 7, 33, 8, 39, 41
38, 14, 19, 5, 45, 17
27, 25, 26, 7, 34, 24
28, 42, 4, 9, 44, 24
28, 12, 11, 30, 1, 37
39, 35, 10, 45, 1, 24
28, 9, 1, 19, 22, 29
37, 33, 25, 35, 27, 10
35, 9, 37, 34, 41, 23
37, 34, 45, 18, 43, 11
41, 44, 39, 36, 19, 26
32, 3, 35, 38, 45, 19
26, 11, 30, 34, 9, 37
2, 28, 26, 25, 37, 14
5, 40, 25, 14, 11, 34
22, 7, 8, 12, 41, 13
40, 2, 34, 10, 20, 17
38, 8, 37, 28, 17, 9
8, 16, 44, 28, 36, 23
26, 25, 1, 43, 23, 19
20, 31, 26, 7, 30, 1
8, 33, 25, 38, 3, 6
32, 6, 45, 12, 41, 35
43, 27, 20, 41, 5, 11
40, 44, 11, 38, 27, 24
1, 41, 7, 42, 11, 20
16, 6, 31, 29, 45, 15
13, 30, 37, 22, 26, 8
33, 37, 45, 21, 16, 40
10, 24, 16, 32, 30, 45
31, 29, 16, 6, 23, 21
13, 17, 19, 41, 44, 10
5, 11, 27, 41, 34, 40
9, 30, 26, 1, 23, 22
18, 34, 13, 11, 30, 1
25, 12, 29, 33, 13, 8
18, 5, 19, 40, 12, 15
27, 15, 1, 4, 5, 11
23, 30, 22, 18, 4, 26
34, 6, 45, 16, 14, 8
24, 13, 28, 1, 31, 22
4, 31, 22, 30, 38, 18
42, 41, 43, 29, 5, 28
36, 42, 39, 27, 14, 41
9, 2, 34, 37, 26, 32
37, 38, 30, 29, 2, 13
30, 8, 41, 38, 42, 33
32, 1, 6, 27, 19, 7
16, 31, 9, 11, 29, 4
5, 7, 39, 19, 28, 1
33, 1, 7, 18, 35, 29
30, 33, 1, 2, 23, 32
36, 42, 44, 1, 21, 43
12, 31, 28, 26, 42, 29
6, 18, 16, 34, 27, 29
28, 32, 37, 35, 5, 26
8, 15, 27, 14, 40, 5
25, 11, 13, 10, 24, 41
15, 9, 14, 8, 28, 5
27, 31, 28, 39, 26, 17
3, 19, 22, 29, 44, 1
11, 7, 5, 40, 29, 16
13, 18, 9, 16, 23, 22
22, 41, 20, 12, 36, 44
13, 2, 30, 26, 36, 33
15, 21, 13, 20, 32, 16
6, 11, 31, 39, 37, 45
27, 19, 43, 23, 33, 1
45, 36, 23, 12, 20, 18
2, 27, 14, 41, 34, 17
21, 40, 5, 43, 29, 35
41, 26, 10, 33, 7, 43
18, 13, 9, 35, 34, 29
38, 39, 41, 5, 25, 2
21, 8, 6, 27, 25, 26
5, 8, 36, 3, 39, 13
17, 5, 41, 12, 39, 43
12, 38, 32, 36, 3, 2
20, 43, 25, 26, 21, 1
20, 18, 39, 27, 34, 28
43, 32, 16, 35, 9, 1
20, 45, 27, 22, 13, 3
24, 32, 27, 40, 14, 3
16, 8, 26, 5, 17, 29
21, 11, 23, 30, 40, 14
9, 37, 30, 43, 41, 17
45, 38, 8, 1, 40, 33
39, 36, 14, 26, 44, 35
6, 22, 27, 5, 23, 31
31, 32, 4, 36, 14, 18
9, 42, 12, 40, 21, 22
20, 34, 9, 27, 40, 12
4, 39, 5, 29, 14, 35
34, 14, 8, 35, 28, 23
35, 22, 17, 21, 26, 34
37, 10, 32, 33, 20, 12
37, 20, 7, 16, 42, 29
8, 3, 14, 26, 4, 44
11, 26, 24, 22, 17, 33
34, 9, 31, 21, 18, 35
19, 18, 34, 9, 33, 31
31, 40, 13, 14, 8, 22
28, 39, 4, 10, 27, 30
30, 18, 17, 35, 37, 19
19, 22, 28, 42, 35, 5
42, 30, 21, 29, 7, 12
6, 26, 3, 41, 27, 2
31, 28, 4, 5, 7, 26
16, 17, 18, 25, 2, 15
22, 32, 31, 34, 45, 36
25, 31, 27, 4, 30, 22
9, 1, 33, 8, 44, 30
40, 12, 35, 2, 9, 24
6, 19, 28, 9, 32, 4
28, 34, 33, 35, 30, 38
13, 37, 1, 31, 22, 19
4, 13, 12, 38, 40, 31
29, 23, 30, 19, 45, 14
23, 8, 43, 28, 39, 32
7, 41, 14, 43, 28, 42
15, 11, 22, 32, 20, 12
31, 22, 42, 16, 5, 20
43, 6, 45, 28, 33, 3
24, 9, 1, 15, 45, 10
33, 3, 11, 25, 37, 31
4, 40, 7, 14, 39, 31
1, 41, 7, 21, 39, 12
29, 33, 14, 35, 44, 39
9, 28, 34, 4, 39, 6
23, 11, 32, 30, 45, 13
17, 14, 37, 42, 44, 24
24, 23, 43, 9, 19, 29
30, 38, 40, 18, 42, 36
41, 37, 12, 3, 21, 30
21, 4, 11, 30, 43, 36
20, 28, 23, 12, 30, 34
23, 41, 28, 9, 39, 36
33, 7, 23, 42, 25, 36
38, 22, 28, 18, 14, 32
26, 12, 25, 34, 40, 43
38, 1, 7, 17, 18, 28
16, 33, 36, 8, 11, 41
12, 4, 3, 13, 14, 6
15, 8, 1, 45, 37, 5
42, 4, 33, 7, 32, 44
45, 24, 1, 36, 43, 26
45, 12, 30, 34, 44, 9
5, 25, 44, 39, 35, 31
32, 8, 43, 29, 33, 35
39, 37, 11, 18, 24, 22
21, 28, 8, 36, 34, 14
27, 1, 6, 22, 8, 17
15, 26, 25, 41, 42, 34
10, 7, 45, 30, 40, 15
27, 26, 39, 1, 12, 13
16, 26, 10, 8, 44, 9
2, 31, 5, 26, 19, 20
23, 41, 8, 27, 38, 32
6, 26, 3, 23, 11, 38
8, 31, 36, 10, 11, 34
5, 24, 36, 21, 40, 9
6, 32, 30, 18, 26, 15
8, 41, 23, 32, 35, 14
17, 7, 24, 16, 26, 42
3, 23, 29, 22, 8, 18
4, 35, 25, 39, 12, 1
44, 9, 3, 27, 22, 20
21, 45, 2, 28, 9, 13
20, 29, 3, 32, 2, 40
37, 9, 1, 32, 36, 11
18, 21, 41, 19, 20, 30
34, 9, 29, 43, 44, 41
45, 36, 38, 2, 13, 9
35, 4, 44, 10, 27, 42
32, 29, 44, 10, 42, 17
19, 33, 43, 41, 4, 21
10, 5, 41, 31, 15, 40
23, 35, 2, 37, 11, 36
27, 36, 28, 29, 43, 16
35, 21, 18, 34, 37, 11
10, 29, 16, 9, 3, 44
4, 7, 17, 13, 26, 14
10, 44, 8, 15, 17, 2
35, 12, 14, 2, 20, 13
31, 40, 19, 22, 7, 1
31, 4, 39, 38, 37, 41
1, 11, 39, 29, 2, 20
42, 19, 18, 34, 24, 32
40, 38, 13, 18, 19, 21
18, 39, 11, 42, 31, 5
29, 30, 41, 42, 38, 17
17, 38, 8, 24, 15, 9
41, 42, 30, 20, 27, 34
5, 41, 40, 11, 38, 1
42, 16, 21, 20, 43, 39
33, 19, 31, 35, 43, 26
28, 34, 45, 11, 41, 30
20, 3, 6, 1, 27, 9
41, 30, 34, 31, 10, 23
24, 14, 45, 7, 4, 39
4, 40, 18, 3, 27, 12
5, 34, 38, 39, 24, 29
19, 11, 30, 24, 34, 9
22, 11, 32, 35, 37, 16
16, 31, 23, 41, 10, 15
33, 5, 40, 18, 19, 44
37, 15, 33, 13, 11, 4
28, 43, 38, 3, 22, 44
7, 44, 20, 37, 25, 26
10, 8, 18, 42, 16, 39
36, 28, 15, 13, 11, 17
28, 45, 27, 6, 19, 31
7, 32, 4, 9, 42, 20
3, 27, 31, 9, 34, 5
32, 13, 16, 40, 23, 1
4, 22, 27, 11, 44, 3
26, 36, 8, 37, 3, 10
29, 27, 22, 37, 36, 40
5, 34, 2, 21, 30, 33
19, 23, 40, 18, 9, 32
4, 24, 39, 22, 23, 9
27, 29, 43, 37, 34, 32
20, 29, 23, 2, 21, 19
29, 34, 6, 32, 27, 12
28, 16, 45, 14, 41, 9
44, 15, 26, 33, 19, 10
24, 29, 1, 23, 13, 3
24, 42, 37, 35, 40, 14
28, 26, 34, 7, 5, 20
33, 14, 3, 18, 19, 36
25, 31, 32, 23, 10, 41
19, 41, 32, 17, 18, 7
5, 23, 40, 33, 35, 24
11, 36, 31, 4, 38, 3
24, 43, 7, 16, 40, 18
40, 39, 26, 35, 43, 4
13, 39, 41, 28, 17, 2
2, 38, 32, 13, 6, 43
33, 32, 41, 1, 3, 24
17, 12, 19, 2, 23, 8
43, 22, 44, 39, 12, 6
25, 28, 24, 7, 42, 19
3, 4, 9, 34, 32, 10
37, 23, 18, 20, 31, 43
2, 7, 11, 25, 23, 41
2, 44, 1, 26, 18, 34
5, 34, 36, 13, 10, 22
29, 15, 18, 5, 44, 36
5, 3, 17, 8, 12, 27
27, 31, 4, 13, 44, 41
31, 13, 33, 5, 25, 39
11, 20, 27, 30, 6, 40
23, 13, 1, 12, 5, 4
22, 3, 4, 13, 14, 8
20, 22, 45, 26, 18, 32
16, 36, 28, 41, 9, 24
14, 37, 25, 40, 1, 36
29, 25, 5, 44, 3, 31
27, 25, 24, 13, 17, 16
27, 11, 9, 2, 26, 32
26, 17, 32, 7, 21, 15
45, 21, 22, 36, 12, 16
3, 18, 20, 24, 38, 36
24, 36, 43, 40, 42, 15
38, 6, 10, 31, 16, 8
20, 9, 38, 1, 31, 10
27, 20, 21, 38, 18, 14
24, 10, 43, 42, 5, 1
32, 13, 40, 1, 16, 37
16, 25, 6, 19, 4, 26
1, 26, 38, 12, 19, 31
44, 31, 1, 30, 6, 35
41, 38, 15, 14, 25, 28
37, 17, 26, 32, 24, 2
34, 2, 9, 5, 37, 19
5, 36, 35, 18, 28, 3
28, 5, 14, 15, 12, 42
43, 9, 44, 28, 17, 11
45, 23, 33, 22, 41, 9
1, 12, 8, 33, 27, 25
22, 26, 4, 10, 43, 42
24, 34, 38, 40, 6, 29
2, 16, 45, 39, 7, 22
19, 18, 1, 22, 37, 31
6, 12, 43, 39, 34, 10
5, 16, 39, 2, 12, 38
15, 37, 10, 30, 7, 29
26, 23, 34, 35, 17, 16
16, 5, 35, 8, 31, 30
36, 30, 38, 5, 13, 23
26, 18, 9, 7, 39, 37
16, 45, 2, 21, 33, 7
14, 33, 39, 25, 23, 20
18, 4, 17, 29, 21, 39
17, 41, 43, 24, 31, 4
14, 44, 30, 24, 20, 33
16, 41, 14, 40, 2, 9
29, 44, 25, 38, 21, 11
21, 2, 26, 23, 24, 39
9, 16, 22, 35, 7, 44
15, 3, 43, 25, 2, 21
31, 42, 20, 26, 4, 12
41, 26, 13, 8, 42, 25
36, 43, 20, 8, 9, 30
15, 36, 35, 28, 12, 37
6, 41, 28, 13, 1, 37
9, 10, 44, 40, 7, 12
23, 37, 15, 11, 8, 25
24, 38, 29, 9, 36, 18
32, 14, 2, 40, 11, 6
27, 44, 45, 20, 15, 5
44, 12, 11, 30, 21, 15
34, 43, 22, 10, 5, 25
33, 31, 24, 22, 25, 27
24, 41, 38, 8, 13, 7
26, 20, 7, 35, 37, 1
41, 45, 32, 11, 8, 21
29, 23, 25, 5, 26, 1
33, 8, 21, 26, 43, 12
31, 10, 23, 28, 44, 20
5, 38, 12, 32, 1, 20
12, 25, 36, 4, 31, 19
19, 42, 22, 24, 16, 14
16, 31, 22, 5, 27, 8
44, 32, 11, 37, 39, 28
13, 30, 8, 43, 15, 3
34, 16, 18, 19, 21, 30
40, 14, 17, 6, 34, 1
8, 28, 39, 5, 10, 42
38, 42, 29, 26, 2, 39
14, 12, 9, 26, 7, 23
24, 6, 37, 5, 22, 15
9, 15, 33, 44, 23, 7
15, 36, 8, 25, 7, 6
38, 7, 34, 16, 11, 17
24, 11, 34, 1, 37, 18
9, 30, 12, 16, 44, 37
11, 28, 12, 39, 37, 14
7, 27, 18, 6, 31, 23
15, 14, 2, 27, 11, 7
9, 10, 6, 22, 42, 39
8, 19, 17, 33, 18, 30
21, 10, 11, 4, 20, 9
35, 13, 8, 15, 4, 25
40, 6, 8, 24, 1, 22
6, 16, 34, 23, 9, 1
45, 7, 37, 12, 2, 6
27, 30, 42, 19, 22, 7
3, 22, 29, 10, 4, 36
20, 36, 45, 27, 11, 16
18, 8, 12, 34, 27, 22
19, 39, 15, 42, 26, 10
17, 20, 15, 4, 26, 31
29, 31, 39, 32, 14, 12
27, 36, 6, 18, 29, 8
29, 34, 35, 6, 20, 11
13, 42, 11, 14, 35, 34
15, 19, 2, 24, 10, 1
40, 9, 20, 18, 28, 15
33, 16, 19, 44, 35, 6
35, 45, 44, 3, 34, 15
8, 14, 41, 23, 20, 34
25, 16, 17, 3, 42, 2
19, 2, 36, 37, 12, 9
36, 22, 16, 1, 3, 26
39, 32, 42, 5, 14, 44
36, 41, 38, 10, 34, 23
5, 42, 39, 36, 26, 34
30, 12, 7, 42, 6, 21
6, 10, 18, 20, 12, 22
23, 42, 45, 17, 36, 30
36, 3, 12, 40, 41, 1
12, 11, 39, 41, 43, 30
22, 13, 31, 3, 6, 4
2, 36, 32, 26, 8, 38
36, 31, 15, 13, 3, 34
44, 19, 17, 16, 20, 10
39, 28, 37, 31, 3, 41
1, 35, 26, 13, 11, 28
4, 3, 31, 14, 26, 25
31, 13, 35, 19, 29, 2
40, 13, 44, 19, 34, 35
44, 18, 23, 24, 21, 38
13, 9, 45, 19, 23, 27
2, 31, 43, 12, 30, 26
11, 19, 3, 29, 35, 33
36, 16, 17, 28, 22, 41
6, 40, 3, 26, 35, 18
16, 4, 1, 31, 42, 23
33, 18, 14, 41, 39, 30
24, 31, 10, 28, 2, 33
25, 28, 6, 7, 14, 24
41, 8, 26, 43, 32, 13
40, 4, 37, 28, 23, 17
22, 44, 28, 27, 39, 31
33, 4, 36, 11, 40, 6
8, 16, 39, 30, 32, 1
19, 8, 24, 4, 6, 2
3, 23, 30, 2, 16, 29
26, 37, 24, 17, 11, 7
45, 15, 35, 24, 43, 20
20, 3, 45, 29, 4, 18
29, 31, 38, 7, 16, 17
24, 1, 39, 2, 21, 36
6, 15, 16, 29, 3, 17
7, 15, 20, 22, 25, 8
30, 19, 44, 28, 7, 10
43, 40, 3, 11, 37, 31
30, 42, 31, 8, 35, 16
21, 20, 18, 3, 30, 14
36, 6, 42, 16, 23, 20
26, 44, 14, 34, 37, 4
41, 14, 15, 13, 31, 22
35, 2, 45, 33, 4, 32
40, 10, 4, 14, 35, 16
12, 13, 6, 7, 43, 44
45, 39, 1, 29, 24, 18
41, 29, 28, 21, 42, 45
23, 9, 16, 34, 7, 18
42, 15, 18, 1, 33, 17
17, 13, 6, 39, 7, 42
38, 40, 25, 4, 6, 28
3, 33, 31, 11, 9, 26
6, 40, 32, 21, 43, 35
11, 36, 20, 29, 41, 17
11, 32, 36, 7, 12, 24
9, 38, 43, 26, 5, 12
12, 7, 36, 39, 26, 40
22, 27, 20, 28, 23, 7
11, 16, 31, 10, 23, 37
32, 23, 25, 18, 33, 13
28, 42, 3, 32, 40, 37
40, 42, 26, 18, 29, 13
15, 28, 44, 40, 17, 9
29, 22, 17, 24, 5, 2
2, 45, 17, 12, 13, 22
25, 41, 13, 18, 28, 35
40, 25, 42, 2, 22, 10
30, 40, 38, 23, 27, 21
19, 29, 6, 15, 12, 41
8, 9, 34, 12, 24, 25
32, 27, 2, 6, 21, 31
7, 22, 27, 21, 42, 14
7, 9, 11, 29, 35, 5
21, 31, 35, 28, 33, 8
13, 41, 5, 7, 8, 42
39, 27, 23, 10, 35, 30
4, 41, 32, 31, 6, 39
13, 41, 22, 2, 29, 24
19, 35, 14, 9, 18, 6
22, 10, 19, 32, 29, 4
29, 33, 27, 31, 1, 41
37, 3, 29, 25, 28, 20
2, 25, 45, 17, 39, 16
6, 13, 19, 4, 36, 3
1, 39, 22, 3, 31, 43
27, 8, 12, 29, 36, 45
14, 5, 26, 16, 4, 39
33, 42, 4, 17, 13, 6
39, 3, 43, 7, 23, 26
31, 29, 25, 39, 42, 8
30, 26, 23, 22, 34, 17
22, 43, 24, 33, 10, 20
20, 33, 40, 36, 39, 32
28, 15, 32, 34, 17, 33
20, 30, 9, 29, 18, 1
27, 15, 8, 43, 23, 40
10, 15, 37, 42, 25, 35
5, 17, 36, 14, 16, 9
3, 32, 39, 19, 29, 42
42, 8, 1, 20, 18, 36
30, 29, 9, 16, 8, 43
23, 29, 14, 34, 4, 13
33, 43, 37, 15, 39, 17
16, 22, 1, 26, 32, 34
24, 10, 14, 6, 7, 36
45, 31, 37, 27, 4, 34
33, 11, 23, 20, 40, 21
45, 24, 11, 14, 17, 32
22, 16, 13, 2, 27, 29
7, 36, 10, 14, 11, 3
25, 34, 33, 44, 2, 15
39, 3, 36, 31, 1, 28
36, 11, 44, 33, 21, 23
21, 20, 22, 28, 8, 14
21, 32, 12, 45, 18, 17
11, 12, 1, 20, 28, 16
16, 33, 22, 24, 3, 5
21, 7, 17, 37, 2, 11
1, 21, 10, 32, 24, 35
23, 20, 29, 38, 43, 44
26, 8, 16, 22, 14, 35
8, 27, 1, 15, 37, 9
16, 25, 24, 9, 42, 36
5, 26, 21, 40, 27, 25
32, 35, 36, 15, 26, 42
7, 34, 35, 27, 23, 40
31, 28, 35, 25, 9, 43
16, 8, 5, 2, 13, 28
41, 35, 2, 26, 25, 10
44, 34, 13, 42, 3, 40
33, 15, 40, 22, 42, 21
39, 2, 11, 3, 5, 43
1, 4, 33, 34, 10, 29
8, 10, 25, 11, 9, 12
15, 20, 4, 1, 14, 6
38, 22, 6, 21, 42, 11
17, 43, 41, 39, 42, 19
17, 19, 11, 4, 24, 38
39, 3, 31, 16, 33, 4
45, 29, 35, 18, 2, 42
39, 14, 31, 5, 30, 40
6, 17, 29, 9, 3, 31
42, 13, 30, 29, 1, 14
43, 13, 4, 3, 20, 9
9, 23, 13, 14, 18, 28
7, 16, 38, 44, 35, 8
3, 40, 29, 39, 15, 42
15, 38, 1, 12, 10, 30
41, 45, 4, 5, 2, 15
24, 25, 39, 32, 44, 35
23, 8, 20, 6, 12, 29
32, 10, 3, 39, 14, 31
15, 23, 7, 18, 9, 36
8, 45, 28, 33, 18, 38
16, 27, 17, 30, 7, 42
6, 43, 9, 7, 29, 22
23, 13, 42, 1, 20, 3
3, 38, 14, 18, 7, 17
38, 36, 34, 33, 32, 35
41, 38, 26, 32, 4, 29
30, 39, 5, 7, 19, 38
24, 33, 1, 39, 21, 17
40, 9, 11, 35, 5, 45
40, 34, 7, 11, 39, 6
39, 21, 32, 16, 7, 8
30, 4, 38, 45, 13, 11
45, 9, 5, 3, 35, 24
9, 28, 11, 32, 15, 34
28, 7, 35, 30, 27, 8
26, 3, 18, 7, 19, 8
45, 28, 32, 38, 15, 43
43, 12, 26, 20, 25, 7
10, 36, 44, 15, 8, 18
34, 37, 44, 13, 2, 31
45, 13, 12, 20, 17, 34
27, 43, 1, 34, 13, 2
14, 27, 1, 30, 23, 28
9, 18, 17, 10, 20, 23
29, 37, 6, 14, 3, 43
20, 16, 38, 23, 33, 8
1, 8, 34, 30, 42, 9
8, 15, 11, 13, 34, 32
41, 45, 40, 6, 11, 4
36, 20, 38, 10, 14, 31
45, 44, 23, 30, 39, 34
12, 23, 38, 4, 3, 32
40, 23, 8, 32, 43, 36
25, 45, 5, 12, 38, 39
35, 26, 30, 40, 8, 31
13, 16, 27, 39, 40, 2
31, 18, 7, 44, 24, 15
34, 6, 12, 15, 36, 19
42, 29, 13, 39, 11, 22
13, 45, 7, 21, 6, 26
34, 20, 44, 39, 3, 43
11, 5, 21, 6, 7, 41
5, 35, 7, 11, 30, 15
35, 45, 2, 23, 29, 9
18, 12, 45, 16, 24, 44
34, 32, 15, 12, 20, 36
38, 31, 13, 43, 22, 18
36, 37, 13, 24, 31, 18
32, 26, 15, 39, 22, 43
21, 45, 31, 16, 35, 23
6, 30, 7, 11, 8, 28
15, 12, 43, 30, 39, 44
4, 13, 31, 3, 20, 23
37, 36, 4, 14, 6, 3
9, 25, 32, 15, 40, 23
14, 42, 32, 28, 2, 37
4, 37, 23, 3, 36, 7
41, 11, 1, 14, 18, 4
27, 3, 20, 16, 8, 13
7, 29, 42, 33, 5, 18
43, 3, 5, 27, 8, 6
16, 45, 36, 35, 14, 44
35, 25, 33, 30, 5, 32
14, 6, 2, 17, 11, 31
35, 45, 6, 32, 30, 4
2, 27, 28, 13, 16, 25
22, 9, 28, 40, 41, 26
4, 32, 31, 13, 12, 19
6, 33, 21, 39, 28, 11
20, 38, 7, 19, 2, 24
34, 19, 25, 31, 13, 8
4, 39, 34, 2, 20, 16
18, 23, 32, 39, 29, 33
21, 7, 33, 38, 39, 15
37, 42, 17, 2, 19, 22
33, 8, 18, 1, 19, 21
14, 32, 27, 41, 2, 11
20, 30, 5, 1, 45, 11
26, 34, 30, 14, 6, 38
19, 21, 33, 27, 3, 20
32, 20, 31, 44, 27, 2
40, 28, 27, 44, 26, 32
11, 25, 19, 8, 44, 21
11, 23, 21, 16, 17, 35
2, 35, 14, 3, 24, 42
12, 9, 4, 39, 5, 23
32, 14, 27, 25, 35, 19
16, 28, 37, 1, 11, 35
22, 41, 31, 33, 2, 9
20, 25, 35, 26, 40, 32
36, 3, 43, 24, 15, 37
37, 36, 5, 18, 24, 33
3, 13, 5, 43, 20, 38
17, 11, 30, 3, 42, 5
3, 19, 36, 24, 16, 21
18, 16, 38, 44, 17, 36
39, 24, 17, 4, 12, 37
36, 7, 41, 1, 19, 28
36, 32, 13, 25, 16, 20
37, 24, 31, 44, 9, 41
20, 44, 34, 42, 1, 18
21, 27, 39, 3, 13, 31
19, 35, 40, 34, 21, 13
22, 21, 40, 37, 27, 29
29, 38, 25, 44, 5, 21
4, 45, 26, 35, 42, 37
11, 38, 27, 26, 40, 25
37, 25, 32, 45, 36, 14
21, 6, 22, 3, 20, 27
13, 43, 9, 21, 12, 32
35, 13, 5, 31, 28, 29
33, 28, 22, 32, 16, 6
8, 26, 16, 4, 43, 17
31, 11, 36, 1, 45, 18
24, 26, 39, 28, 32, 34
22, 33, 1, 8, 25, 17
15, 24, 26, 45, 2, 25
40, 9, 38, 33, 29, 2
40, 32, 1, 3, 12, 25
15, 12, 35, 10, 27, 41
6, 18, 2, 43, 39, 21
38, 35, 43, 11, 10, 44
44, 3, 6, 25, 16, 26
17, 45, 29, 19, 5, 14
26, 37, 6, 8, 22, 25
41, 16, 30, 8, 1, 42
25, 29, 40, 35, 27, 11
21, 38, 12, 36, 35, 17
37, 38, 45, 31, 26, 36
26, 16, 41, 42, 30, 8
6, 20, 40, 33, 38, 41
16, 8, 39, 36, 14, 4
45, 42, 1, 17, 18, 16
38, 9, 2, 4, 3, 32
33, 42, 5, 28, 35, 16
9, 38, 33, 20, 11, 40
9, 3, 36, 43, 15, 35
41, 40, 24, 27, 33, 18
16, 39, 26, 9, 21, 31
16, 2, 42, 45, 4, 15
17, 4, 35, 40, 34, 27
30, 45, 1, 42, 36, 19
25, 44, 14, 36, 2, 18
19, 11, 31, 33, 6, 18
39, 14, 26, 15, 38, 43
45, 28, 1, 26, 34, 29
22, 24, 14, 12, 41, 1
3, 22, 31, 27, 38, 6
22, 31, 32, 37, 40, 14
34, 19, 41, 8, 9, 37
23, 1, 40, 19, 18, 41
13, 42, 45, 19, 29, 44
5, 34, 43, 9, 19, 16
35, 11, 8, 21, 38, 32
44, 2, 16, 3, 5, 15
23, 25, 11, 7, 35, 17
19, 16, 1, 27, 20, 17
20, 41, 17, 16, 15, 1
18, 29, 32, 19, 9, 26
28, 32, 38, 41, 13, 2
16, 21, 3, 28, 27, 19
21, 11, 2, 17, 10, 6
36, 10, 6, 19, 21, 45
29, 22, 21, 10, 5, 44
6, 16, 24, 12, 14, 22
28, 30, 32, 7, 43, 34
20, 35, 36, 6, 40, 24
36, 37, 21, 13, 28, 3
12, 38, 5, 10, 19, 7
12, 45, 44, 13, 16, 5
27, 31, 6, 37, 15, 26
9, 8, 19, 16, 14, 30
4, 42, 31, 27, 35, 44
42, 15, 4, 30, 10, 41
